DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TYPE_OF_CROP,DESTINATION_WINEGRAPES,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TYPE_OF_CROP_EUCODE,NOTE_TYPE_OF_CROP,NOTE_DESTINATION_WINEGRAPES,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CARRNDPARS,ALL,2026,216000,,,,TIPO_DATO5__HP_Q_EXT_N1,V4100_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CAULERAND,ALL,2025,70500,,,,TIPO_DATO5__HP_Q_EXT_N1,V1100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CAULERAND,ALL,2026,39000,,,,TIPO_DATO5__HP_Q_EXT_N1,V1100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CELEOPENF,ALL,2025,580,,,,TIPO_DATO5__HP_Q_EXT_N1,V2200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CEREAOG_NO_FORAGENR,ALL,2025,28500,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CEREAOG_NO_FORAGENR,ALL,2026,8500,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CERFORRLEY,ALL,2025,4280,,,,TIPO_DATO5__HP_Q_EXT_N1,G1100_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CEROIS,ALL,2025,14250,,,,TIPO_DATO5__HP_Q_EXT_N1,G3000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CHAROPENFI,ALL,2025,975,,,,TIPO_DATO5__HP_Q_EXT_N1,V2900_III,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CHICS,ALL,2025,560,,,,TIPO_DATO5__HP_Q_EXT_N1,P9200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CHICS,ALL,2026,690,,,,TIPO_DATO5__HP_Q_EXT_N1,P9200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CLEMENTINE,ALL,2025,142000,,,,TIPO_DATO5__HP_Q_EXT_N1,T2200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CLEMENTINE,ALL,2026,145000,,,,TIPO_DATO5__HP_Q_EXT_N1,T2200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,COMMEGRASS,ALL,2025,5590,,,,TIPO_DATO5__HP_Q_EXT_N1,G1100_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,COURINGRE,ALL,2025,42800,,,,TIPO_DATO5__HP_Q_EXT_N1,V3420_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,COURINOPE,ALL,2025,125900,,,,TIPO_DATO5__HP_Q_EXT_N1,V3420_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,COURINOPE,ALL,2026,105000,,,,TIPO_DATO5__HP_Q_EXT_N1,V3420_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CUCUINGRE,ALL,2025,2350,,,,TIPO_DATO5__HP_Q_EXT_N1,V3200S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,CUCUINOPE,ALL,2025,700,,,,TIPO_DATO5__HP_Q_EXT_N1,V3200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,DRIESES,ALL,2025,27900,,,,TIPO_DATO5__HP_Q_EXT_N1,G1200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,EARLATOES,ALL,2025,972500,,,,TIPO_DATO5__HP_Q_EXT_N1,R1000_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,EARLATOES,ALL,2026,927500,,,,TIPO_DATO5__HP_Q_EXT_N1,R1000_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,ECENEDEDF,ALL,2025,35600,,,,TIPO_DATO5__HP_Q_EXT_N1,F1211,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,ECENEDEDF,ALL,2026,35600,,,,TIPO_DATO5__HP_Q_EXT_N1,F1211,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,EGGINGRE,ALL,2025,5500,,,,TIPO_DATO5__HP_Q_EXT_N1,V3410_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,EGGINOPE,ALL,2025,95500,,,,TIPO_DATO5__HP_Q_EXT_N1,V3410_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,EGGINOPE,ALL,2026,115000,,,,TIPO_DATO5__HP_Q_EXT_N1,V3410_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,ENDINOPEN,ALL,2025,47800,,,,TIPO_DATO5__HP_Q_EXT_N1,V2400_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,ENDINOPEN,ALL,2026,19000,,,,TIPO_DATO5__HP_Q_EXT_N1,V2400_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,ERORSHCO,ALL,2025,27800,,,,TIPO_DATO5__HP_Q_EXT_N1,F1121,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,ERORSHCO,ALL,2026,27800,,,,TIPO_DATO5__HP_Q_EXT_N1,F1121,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,ETRNSITENDE,ALL,2025,6200,,,,TIPO_DATO5__HP_Q_EXT_N1,F1221,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,ETRNSITENDE,ALL,2026,6200,,,,TIPO_DATO5__HP_Q_EXT_N1,F1221,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,FENNOPENF,ALL,2025,145000,,,,TIPO_DATO5__HP_Q_EXT_N1,V4920_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,FENNOPENF,ALL,2026,128500,,,,TIPO_DATO5__HP_Q_EXT_N1,V4920_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,FIG,ALL,2025,1250,,,,TIPO_DATO5__HP_Q_EXT_N1,F2100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,FRESADBEAN,ALL,2025,2250,,,,TIPO_DATO5__HP_Q_EXT_N1,V5900_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,FRESNEYBEA,ALL,2025,19750,,,,TIPO_DATO5__HP_Q_EXT_N1,V5200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,FRESNEYBEA,ALL,2026,16000,,,,TIPO_DATO5__HP_Q_EXT_N1,V5200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,GLOBICHOKE,ALL,2025,142000,,,,TIPO_DATO5__HP_Q_EXT_N1,V2800,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,GLOBICHOKE,ALL,2026,142000,,,,TIPO_DATO5__HP_Q_EXT_N1,V2800,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,GRAM,ALL,2025,29450,,,,TIPO_DATO5__HP_Q_EXT_N1,G1200_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,GRAPEDOPWINE,ALL,2025,92000,,,,TIPO_DATO5__HP_Q_EXT_N1,W1110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,GRAPEIGPWINE,ALL,2025,87000,,,,TIPO_DATO5__HP_Q_EXT_N1,W1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,HTABG,ALL,2026,7000,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,JAPAMEDLAR,ALL,2025,2000,,,,TIPO_DATO5__HP_Q_EXT_N1,F1290_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,KIWI,ALL,2025,1230,,,,TIPO_DATO5__HP_Q_EXT_N1,F2200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,KIWI,ALL,2026,1200,,,,TIPO_DATO5__HP_Q_EXT_N1,F2200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,LEMLIME,ALL,2025,1270000,,,,TIPO_DATO5__HP_Q_EXT_N1,T3000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,LEMLIME,ALL,2026,1285000,,,,TIPO_DATO5__HP_Q_EXT_N1,T3000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,LEMON,ALL,2025,1270000,,,,TIPO_DATO5__HP_Q_EXT_N1,T3100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,LEMON,ALL,2026,1285000,,,,TIPO_DATO5__HP_Q_EXT_N1,T3100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,LENTIL,ALL,2025,570,,,,TIPO_DATO5__HP_Q_EXT_N1,P9100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,LENTIL,ALL,2026,685,,,,TIPO_DATO5__HP_Q_EXT_N1,P9100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,LETTNGREEN,ALL,2025,2850,,,,TIPO_DATO5__HP_Q_EXT_N1,V2300S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,LETTNOPEN,ALL,2025,224000,,,,TIPO_DATO5__HP_Q_EXT_N1,V2300_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,LETTNOPEN,ALL,2026,73500,,,,TIPO_DATO5__HP_Q_EXT_N1,V2300_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,LOTU,ALL,2025,270,,,,TIPO_DATO5__HP_Q_EXT_N1,F2900_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,LUCERNE,ALL,2025,5650,,,,TIPO_DATO5__HP_Q_EXT_N1,G2100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,MAIZE,ALL,2026,5800,,,,TIPO_DATO5__HP_Q_EXT_N1,C1500,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,MANDAR,ALL,2025,86700,,,,TIPO_DATO5__HP_Q_EXT_N1,T2910_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,MANDAR,ALL,2026,97500,,,,TIPO_DATO5__HP_Q_EXT_N1,T2910_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,MEDLAR,ALL,2025,580,,,,TIPO_DATO5__HP_Q_EXT_N1,F1190_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,MELOGREENHO,ALL,2025,47000,,,,TIPO_DATO5__HP_Q_EXT_N1,V3510_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,MELOOPENFI,ALL,2025,114500,,,,TIPO_DATO5__HP_Q_EXT_N1,V3510_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,MELOOPENFI,ALL,2026,72500,,,,TIPO_DATO5__HP_Q_EXT_N1,V3510_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,MIXEPORARY,ALL,2025,2360,,,,TIPO_DATO5__HP_Q_EXT_N1,G2900_IV,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,MXSOASANDS,ALL,2025,14000,,,,TIPO_DATO5__HP_Q_EXT_N1,C1400,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,MXSOASANDS,ALL,2026,5800,,,,TIPO_DATO5__HP_Q_EXT_N1,C1400,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,NECTA,ALL,2025,6200,,,,TIPO_DATO5__HP_Q_EXT_N1,F1220,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,NECTA,ALL,2026,6200,,,,TIPO_DATO5__HP_Q_EXT_N1,F1220,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OATS,ALL,2025,14000,,,,TIPO_DATO5__HP_Q_EXT_N1,C1410,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OATS,ALL,2026,5800,,,,TIPO_DATO5__HP_Q_EXT_N1,C1410,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OFTP,ALL,2025,25500,,,,TIPO_DATO5__HP_Q_EXT_N1,V3120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OFTP,ALL,2026,25000,,,,TIPO_DATO5__HP_Q_EXT_N1,V3120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OFTTOT,ALL,2025,95650,,,,TIPO_DATO5__HP_Q_EXT_N1,V3110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OFTTOT,ALL,2026,87000,,,,TIPO_DATO5__HP_Q_EXT_N1,V3110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OHROIE,ALL,2025,185000,,,,TIPO_DATO5__HP_Q_EXT_N1,O1900,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OLIVO,ALL,2025,185000,,,,TIPO_DATO5__HP_Q_EXT_N1,O1910,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OLIVT,ALL,2025,23000,,,,TIPO_DATO5__HP_Q_EXT_N1,O1100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OLIVTAB_OIL,ALL,2025,208000,,,,TIPO_DATO5__HP_Q_EXT_N1,O1000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OLIVTAB_OIL,ALL,2026,245000,,,,TIPO_DATO5__HP_Q_EXT_N1,O1000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,ONIOOPENF,ALL,2025,4300,,,,TIPO_DATO5__HP_Q_EXT_N1,V4210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,ONIOOPENF,ALL,2026,11700,,,,TIPO_DATO5__HP_Q_EXT_N1,V4210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,ORANGE,ALL,2025,3850000,,,,TIPO_DATO5__HP_Q_EXT_N1,T1000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,ORANGE,ALL,2026,4000000,,,,TIPO_DATO5__HP_Q_EXT_N1,T1000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OTHBROCI,ALL,2025,22950,,,,TIPO_DATO5__HP_Q_EXT_N1,V1900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OTHBROCI,ALL,2026,31500,,,,TIPO_DATO5__HP_Q_EXT_N1,V1900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OTHEEHERBA,ALL,2025,2240,,,,TIPO_DATO5__HP_Q_EXT_N1,G1100_III,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OTHEETEMPO,ALL,2025,3500,,,,TIPO_DATO5__HP_Q_EXT_N1,G2990,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OTHETFRUITNOR,ALL,2025,670,,,,TIPO_DATO5__HP_Q_EXT_N1,F3900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OTHETURES,ALL,2025,254500,,,,TIPO_DATO5__HP_Q_EXT_N1,G1200_III,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OTHEZINGS,ALL,2025,69850,,,,TIPO_DATO5__HP_Q_EXT_N1,J2100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OTHFRELPULS,ALL,2025,2250,,,,TIPO_DATO5__HP_Q_EXT_N1,V5900,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,OTHGRWINODI,ALL,2025,12000,,,,TIPO_DATO5__HP_Q_EXT_N1,W1190,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,PEACH,ALL,2025,35600,,,,TIPO_DATO5__HP_Q_EXT_N1,F1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,PEACH,ALL,2026,35600,,,,TIPO_DATO5__HP_Q_EXT_N1,F1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,PEAPROT,ALL,2026,1300,,,,TIPO_DATO5__HP_Q_EXT_N1,P1100_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,PEAR,ALL,2025,27800,,,,TIPO_DATO5__HP_Q_EXT_N1,F1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,PEAR,ALL,2026,27800,,,,TIPO_DATO5__HP_Q_EXT_N1,F1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,PERMGRASSE,ALL,2025,52400,,,,TIPO_DATO5__HP_Q_EXT_N1,J1000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,PGRAPM,ALL,2025,408100,,,,TIPO_DATO5__HP_Q_EXT_N1,J0000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,PLUM,ALL,2025,1670,,,,TIPO_DATO5__HP_Q_EXT_N1,F1250,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,PLUM,ALL,2026,1670,,,,TIPO_DATO5__HP_Q_EXT_N1,F1250,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,POME,ALL,2025,45000,,,,TIPO_DATO5__HP_Q_EXT_N1,T4000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,POMETES,ALL,2025,650,,,,TIPO_DATO5__HP_Q_EXT_N1,F2900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,POORINGS,ALL,2025,285850,,,,TIPO_DATO5__HP_Q_EXT_N1,J2200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,POTA,ALL,2025,96200,,,,TIPO_DATO5__HP_Q_EXT_N1,R1000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,POTA,ALL,2026,96200,,,,TIPO_DATO5__HP_Q_EXT_N1,R1000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,PRICKLYPEAR,ALL,2025,16950,,,,TIPO_DATO5__HP_Q_EXT_N1,F2900_III,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,REDRINGR,ALL,2025,34800,,,,TIPO_DATO5__HP_Q_EXT_N1,V3600S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,REDRINOP,ALL,2025,79500,,,,TIPO_DATO5__HP_Q_EXT_N1,V3600_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,REDRINOP,ALL,2026,62000,,,,TIPO_DATO5__HP_Q_EXT_N1,V3600_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,RICE,ALL,2025,1003,,,,TIPO_DATO5__HP_Q_EXT_N1,C2000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,SAIN,ALL,2025,800,,,,TIPO_DATO5__HP_Q_EXT_N1,G2900_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,SAVOBAGEIN,ALL,2025,6350,,,,TIPO_DATO5__HP_Q_EXT_N1,V1330,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,SAVOBAGEIN,ALL,2026,3900,,,,TIPO_DATO5__HP_Q_EXT_N1,V1330,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,SPANPARCET,ALL,2025,1160,,,,TIPO_DATO5__HP_Q_EXT_N1,G2900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,SPINNOPEN,ALL,2025,6290,,,,TIPO_DATO5__HP_Q_EXT_N1,V2500_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,STRAIEING,ALL,2025,11550,,,,TIPO_DATO5__HP_Q_EXT_N1,S0000S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,STRAIEINO,ALL,2025,16500,,,,TIPO_DATO5__HP_Q_EXT_N1,S0000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,STRAIEINO,ALL,2026,16500,,,,TIPO_DATO5__HP_Q_EXT_N1,S0000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,TABLEGRAPES,ALL,2025,25000,,,,TIPO_DATO5__HP_Q_EXT_N1,W1200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,TABLEGRAPES,ALL,2026,23850,,,,TIPO_DATO5__HP_Q_EXT_N1,W1200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,TOMAGRENNH,ALL,2025,240000,,,,TIPO_DATO5__HP_Q_EXT_N1,V3100S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,TOMAGRENNH_I,ALL,2025,240000,,,,TIPO_DATO5__HP_Q_EXT_N1,V3110_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,WATENINGR,ALL,2025,63800,,,,TIPO_DATO5__HP_Q_EXT_N1,V3520_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,WATENINOP,ALL,2025,13800,,,,TIPO_DATO5__HP_Q_EXT_N1,V3520_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,WHEATD,ALL,2025,338890,,,,TIPO_DATO5__HP_Q_EXT_N1,C1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,WHEATD,ALL,2026,325000,,,,TIPO_DATO5__HP_Q_EXT_N1,C1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,ITG19,HP_Q_EXT,WINEES,ALL,2025,191000,,,,TIPO_DATO5__HP_Q_EXT_N1,W1100,,,,,,
