Provincia di vendita,N. Reg. , Prodotto fitosanitario venduto*,"Quantità 
(Kg o litri)"
VR,14869,CUPROBEL HYDRO,4640
VR,14872,,370
VR,14872,BELLIS DRUPACEE,309.5
VR,14876,,43
VR,14876,GRANDSTAND,4
VR,14879,,0.6
VR,14879,LONTREL 72 SG,10.8
VR,14884,,1090
VR,14884,CORUM,3871
VR,14891,TRICO,190
VR,14897,,43
VR,14897,FLUROSTAR 200,1
VR,14898,POLECI,132
VR,14913,BIOTRIX,5
VR,14914,,20
VR,14916,SILWET SPRINTEX,76
VR,14918,,8
VR,14918,RIVIOR,335.8
VR,14920,ZOLFO 80 WP ZOLFINDUSTRIA,1825
VR,14930,AFRATRIN,31
VR,14935,,184
VR,14935,TIMELINE TRIO,896
VR,14936,,281
VR,14936,AMPLIGO,380.5
VR,14938,DEDICATE,0.5
VR,14940,,51.6
VR,14940,TAKUMI,79.1
VR,14944,,30
VR,14944,FLUXYR 200 EC,126
VR,14945,ASCOT,27
VR,14949,LITTOVIR,2
VR,14966,CELEST TRIO,800
VR,14967,,9
VR,14967,TIPTOR ULTRA,15
VR,14969,HOPPER 480,60
VR,14972,,79
VR,14972,DICARZOL 50 SP,246
VR,14980,,23
VR,15005,,113
VR,15005,FONTELIS,482
VR,15013,NATRIA LUMACHICIDA,275
VR,15023,,140
VR,15023,DERREX,640
VR,15037,BREZZA,223
VR,15039,,2.5
VR,15044,,654
VR,15047,,30
VR,15047,R6 ERRESEI BORDEAUX WG,243
VR,15048,INDOXAN 45 WDG,78
VR,15049,MODDUS,3
VR,15051,,3590
VR,15051,KYLEO,4840
VR,15052,,146
VR,15052,KAIMO SORBIE,393
VR,15056,TOMCATO,230
VR,15058,PRINCIPAL MAIS,12.76
VR,15059,,3689.75
VR,15059,DECIS EVO,5571.75
VR,15062,,1901
VR,15062,PIRAMAX  EC,481
VR,15063,NIMBLE,89.2
VR,15071,,335
VR,15071,EVOLUTION,848
VR,15083,,4
VR,15083,AUDACE,3
VR,15096,GLIPHOGAN TOP CL,2750
VR,15100,NECTAR PLUS,226
VR,15101,CIMORAM ULTRA WG,3
VR,15102,CURZATE ERRE EVO,5
VR,15111,MIRADOR SC,1271
VR,15114,MACCANI,15
VR,15115,,9244
VR,15115,PROSPER 500 EC,311
VR,15119,FORTEZZA,2
VR,15120,,3180
VR,15122,,4
VR,15122,ACTELLIC 50 NEWPHARM,48
VR,15125,,12
VR,15126,,8
VR,15130,,2
VR,15130,INTREPID,5
VR,15142,,300
VR,15142,alcance sync tec,7097
VR,15149,,24925
VR,15149,COSAVET DF EDGE,119840
VR,15177,,380
VR,15177,ROTATE PLUS DF,10
VR,15180,PLATFORM PLUS,357
VR,15198,,1407
VR,15198,AZBANY,1679
VR,15199,SAKURA,3535
VR,15200,,3
VR,15201,,170
VR,15201,FLOXY 400 SC,481
VR,15213,DEMETRINA FLOW,0.4
VR,15221,ZETARAM PLUS,40
VR,15223,PANTANI,3
VR,15229,,1355
VR,15229,STOPPER P,495
VR,15235,,3.5
VR,15251,,300
VR,15251,AIRONE LIQUIDO,5321
VR,15253,,259
VR,15263,,160
VR,15263,DYNALI,8
VR,15264,,2965
VR,15264,ENERVIN SC,8321
VR,15265,,2681
VR,15265,PROMAN FLOW,3448
VR,15266,,40
VR,15266,CERAXEL,100
VR,15267,,8
VR,15267,KUSABI,29
VR,15275,DURAVIS,1309
VR,15279,VARGAS,220
VR,15281,MICROMEGAS,6
VR,15291,,1.5
VR,15291,TURFENE PLUS,33.5
VR,15294,,1068
VR,15302,,3684
VR,15302,AMYLO-X,5020
VR,15307,,525.5
VR,15307,DEDALUS 25 WDG,77.5
VR,15310,NISSHIN EXTRA 6 OD,1
VR,15313,THIAMON FLOW,8960
VR,15315,,3
VR,15317,,26238
VR,15317,SESTO GOLD,17
VR,15326,,61295
VR,15330,PINDARUS 25 WDG,935
VR,15331,,590
VR,15331,ZEFIR 25 WDG,14.5
VR,15335,,259
VR,15335,U 46 ULTRA,353
VR,15337,,5.1
VR,15337,EXPRESS,7.2
VR,15344,,22
VR,15344,FILAN WG,1
VR,15346,,468.75
VR,15346,FLEXITY,1415
VR,15348,,520
VR,15348,RIDOMIL GOLD R LIQUIDO,8478
VR,15349,,95
VR,15349,ARES 430 SC,1053
VR,15358,,10
VR,15358,ZOLFO FLOW MCT,1150
VR,15363,MEDEIRO 80 WG ADVANCE,2933
VR,15369,MAGMA TRIPLE,3203
VR,15374,NISHA,1
VR,15378,,59
VR,15378,TRAXOS PRONTO 60,305
VR,15379,,117
VR,15379,AXIAL PRONTO 60,320.5
VR,15384,,2106
VR,15384,LUNA EXPERIENCE,2426
VR,15386,TRACER FLY,2
VR,15389,,7480
VR,15398,KAMIKAZE,3
VR,15401,,104
VR,15401,TAIFUN MK CL,12901
VR,15402,,400
VR,15402,DELTASAP,1531
VR,15405,,2003
VR,15405,SHAMAL MK PLUS CL,15
VR,15409,DECISION,45
VR,15410,DECA,1077
VR,15416,,16
VR,15416,DIZOLE,89
VR,15419,ELECTIS R FLOW,2146
VR,15422,,2.16
VR,15422,TITUS DUO,30.06
VR,15433,,155
VR,15433,ATLAS,1363.4
VR,15434,,6.33
VR,15434,RAK 2 MAX,109.88
VR,15436,MYCOTAL,460.5
VR,15438,SANMITE 10 SC,66
VR,15448,,832
VR,15448,REBEL TOP,2842
VR,15449,,27117
VR,15449,CIDELY,2036
VR,15491,,304
VR,15491,SWORD UP,893.5
VR,15494,DELSTAR,228
VR,15499,,8.5
VR,15499,SONG 70 WDG,63.5
VR,15507,,65
VR,15507,CREW SUPERB,1331
VR,15513,,185
VR,15513,OSSICLOR 35 WG GREEN,3552
VR,15515,,850
VR,15536,,1807
VR,15536,ANTAL,2166
VR,15537,,1018
VR,15537,DELTAGRI,837
VR,15543,,298
VR,15543,LUMACHICIDA FER PFnPE,939.7
VR,15546,,69.2
VR,15546,BIATHLON 4D,106.55
VR,15549,,888
VR,15549,PROLECTUS 50 WG,231
VR,15550,,774
VR,15550,MERLIN FLEXX XTRA,119
VR,15553,,578.94
VR,15553,REGALIS PLUS,374.5
VR,15566,,1302
VR,15566,VISION PLUS,636
VR,15573,PROMESS SL,2
VR,15574,,655
VR,15574,KARMA 85,990
VR,15583,,536
VR,15583,PIRAT,57
VR,15586,TOPNET,194
VR,15589,KARDA,6330
VR,15598,,622
VR,15598,CARPOVIRUSINE EVO 2,1247
VR,15610,,1
VR,15610,CYPERKILL 50 EC,34
VR,15612,,78.3
VR,15612,SEMPRA,57.6
VR,15621,BOTTO 50 EC,18
VR,15630,CARSON 45% WG,214.5
VR,15633,,6
VR,15633,REVUS TOP,4
VR,15635,,2319
VR,15635,ADENGO XTRA,5056.5
VR,15654,,27
VR,15654,ACCORD,917
VR,15655,KEETON 25 WG,49
VR,15663,CUPRAVIT 35 WG,50
VR,15664,KORING 25 WG,87
VR,15665,KEMPO SORBIE,2
VR,15674,,1.95
VR,15674,amadeus top,75.5
VR,15680,MITHRA 40 SC,28
VR,15689,DIFENZONE,9
VR,15693,LISTEGO,2
VR,15710,,1075
VR,15710,CLINCHER ONE,1606
VR,15712,,16700
VR,15712,SATELITE,1898
VR,15713,ACAROIL SC,4.6
VR,15715,VIDERYO F,305
VR,15718,GRANSTAR TRIO,0.05
VR,15722,,115
VR,15722,ARMICARB 85,2365
VR,15725,DUAXO,2.8
VR,15736,KOPRON 35 WG,780
VR,15738,,7
VR,15741,,30
VR,15741,AVADEX FACTOR,910
VR,15743,TWINGO,25
VR,15744,,65
VR,15744,REBOOT,356
VR,15748,,1463
VR,15748,SYLLIT 544 SC,888
VR,15751,VITENE TRIPLO R,1
VR,15752,,285
VR,15752,CIDELY TOP,269
VR,15754,SHARPEN 33% EC,385
VR,15759,,284.7
VR,15769,,2044
VR,15769,MERO,88
VR,15780,OSSICLOR 50 PB GREEN,130
VR,15790,,1030
VR,15790,AMISTAR TOP,1780
VR,15806,,1172
VR,15806,ONYX,23
VR,15808,,1368
VR,15808,CYMBAL FLOW,273
VR,15831,,805
VR,15831,VACCIPLANT,310
VR,15834,TRACER 120,1
VR,15836,,13
VR,15836,RATRON GW,188
VR,15837,,20.95
VR,15837,RATRON GL,115.5
VR,15838,,140
VR,15838,ROUNDUP ULTRAMAX,630
VR,15840,,32
VR,15840,MONITOR,0.63
VR,15859,,215
VR,15859,KATANGA EXPRESS,100
VR,15868,CENTURION PRO,1272
VR,15869,,11043
VR,15869,OPTIX STAR DISPERSS,2984
VR,15870,,6.8
VR,15870,CLIOPHAR 600 SL,4.4
VR,15874,LAIZOX,155
VR,15888,AZOX 25 SC,170
VR,15890,CURZATE 60 WG,54.8
VR,15898,FILAL WG,44
VR,15899,,30
VR,15900,,10500
VR,15900,TRIKA EXPERT,17630
VR,15901,,19967
VR,15901,ERCOLE,58980
VR,15910,KARAKAS,23
VR,15911,,2396
VR,15911,SPIROX,4526
VR,15911,SPIROX DA LT 1,103
VR,15915,,347
VR,15915,STARANE HD,56
VR,15926,,3294
VR,15926,MOJANG 600,6112.4
VR,15948,,980
VR,15948,SINSAJO,270
VR,15961,,72
VR,15961,RETENGO NEW,58
VR,15990,,1.1
VR,15990,SCIROCCO 125 EW,5.1
VR,16007,,1416
VR,16007,REWARD,2812
VR,16023,DIMBO 480 SL,221
VR,16032,,423
VR,16032,RADAR 10 EC,46
VR,16033,,1
VR,16033,HEREU SC,173
VR,16034,DOURO 100 EC,2096
VR,16035,THEOREM,3.5
VR,16037,,40
VR,16037,MOJANG TX,205
VR,16038,,141
VR,16038,CABRIO WG,348
VR,16041,BATTLE DELTA,24
VR,16042,TOSCANA,0.16
VR,16054,SINSTAR,1
VR,16056,,34.5
VR,16056,SARACEN,16
VR,16059,INFISS,18
VR,16063,ARIGO,0.33
VR,16064,CREDIT 540,29880
VR,16068,,4880
VR,16068,FOLDER 80 WG,16335
VR,16074,,10
VR,16074,GLORIAL 25 EC,1193
VR,16076,,107
VR,16076,SOLIS,814
VR,16083,STIKER FLOW,9.5
VR,16084,,119.5
VR,16084,BREVIS,85
VR,16085,,11.07
VR,16086,NEMGUARD GRANULES,40
VR,16089,BUGUIS,122.22
VR,16092,,187
VR,16092,CICLOPE,907
VR,16095,,13
VR,16095,MATECOR EXPRESS,300
VR,16101,TOPAS COMBI LIQUIDO,1699
VR,16104,ELECTIS TRIO WDG,294
VR,16106,BARCLAY PROPYZ,2390
VR,16126,FLANCO SC,6.2
VR,16132,,0.8
VR,16142,MINECTO ALPHA,2.5
VR,16157,ATLANTIS FLEX,0.66
VR,16167,,4
VR,16167,MARACANA,250
VR,16170,,520
VR,16170,TRICUP FLOW,895
VR,16171,,40
VR,16171,HADDEN,0.4
VR,16178,,50855
VR,16178,FOLIANE 80 WG,30
VR,16179,,10905
VR,16179,FOLLOW 80 WG,9807
VR,16181,DELTAMIX 25,164
VR,16182,CLICK PRO,80
VR,16187,TANGO R PLUS,2501
VR,16191,,50
VR,16191,TRIMAXX,332
VR,16194,,327
VR,16194,ETRAVON PRO,184
VR,16197,COPPERFIELD 17 WG,6790
VR,16199,CUPRORAM 35 WG BLU,150
VR,16200,,380
VR,16200,CUPRORAM 35 WG NC,17206
VR,16205,MEXIRAM IDRO 20 HI,20
VR,16208,CLEANCLASTER,15
VR,16218,DICURAN PLUS,5
VR,16221,,59.8
VR,16221,MADEX TOP,41.5
VR,16224,,40
VR,16235,,541
VR,16235,KEYFOL WG,2672
VR,16237,,2545
VR,16237,GOLBEX WG,516
VR,16242,,4545
VR,16242,CAPTAIN 80 WG,2023
VR,16247,CUPROBEL OXY,5320
VR,16248,,96
VR,16248,FERREX,53
VR,16249,CARDINAL 50 WG,108
VR,16251,,3431
VR,16251,AFFIRM OPTI,4587
VR,16252,AMISTAR GOLD,45
VR,16261,BELOUKHA,8107
VR,16271,,15
VR,16271,FRESCO,370
VR,16273,,1459.5
VR,16273,SIVANTO PRIME,5454.75
VR,16279,,180
VR,16279,ERCOLE GR,1660
VR,16285,,87
VR,16285,KALIMBA,283
VR,16287,,297
VR,16287,SOLIGOR,747
VR,16288,,1474.5
VR,16288,AMPEXIO,114.75
VR,16293,,135
VR,16293,PACLOT NEW,62
VR,16295,,2
VR,16295,RAPAX AS,286
VR,16299,,1424
VR,16304,KALTOR,3
VR,16305,BONZI,2
VR,16312,,112
VR,16312,TOMIGAN,36
VR,16313,OMNERA LQM,668
VR,16314,,12
VR,16314,ZOXIS 250 SC,1494
VR,16317,,450
VR,16317,INSECTOIL KEY,375
VR,16322,PENNY,39
VR,16323,PENDIWIN,231
VR,16325,,18497.25
VR,16325,EPIK SL,22024.25
VR,16335,,2242
VR,16335,LIETO SC,16928
VR,16336,,174
VR,16336,DELAN SC,2689
VR,16354,SHARDIF 250 EC,1232
VR,16361,FULL 80 WG,1225
VR,16362,,120
VR,16362,CALARIS PRO,25
VR,16363,,341.2
VR,16363,SIRTAKI,1299.4
VR,16364,,2816
VR,16364,BISMARK,6842
VR,16369,,160
VR,16369,ORTIVA TOP SC,314
VR,16376,PROXIMO,212
VR,16379,,145
VR,16379,PREV-AM PLUS,2635
VR,16381,,36
VR,16381,CALLICORE,221
VR,16384,,958
VR,16384,ELATUS ERA,150
VR,16385,,6.75
VR,16385,ELATUS PLUS,274.5
VR,16395,,18
VR,16395,MOHICAN 500 SC,144
VR,16396,TEMSA 100,28
VR,16403,CAPITAL SH,1965
VR,16410,AVENGER,20
VR,16415,,6.7
VR,16415,MADEX TWIN,4
VR,16420,EXPEDIENT 10 EC,29
VR,16422,SPIROSTAR,1423
VR,16423,CORDOBA,94
VR,16425,,681
VR,16425,LASER 120 SC,450.5
VR,16427,,2886
VR,16433,,132
VR,16433,FLINT RISO,271
VR,16438,,969
VR,16438,VELUM PRIME,1363.5
VR,16439,,306.4
VR,16439,CHECKMATE PUFFER LB,34.39
VR,16442,,100
VR,16442,PROFILER,1715
VR,16448,,220
VR,16448,NEALTA,269
VR,16455,GRIMS 10,30
VR,16457,,10880
VR,16457,POLTIGLIA 20 WG GREEN,27279
VR,16461,,35
VR,16461,CENTURION 240 NEO,464
VR,16472,,52
VR,16476,ALIBI FLORA,48
VR,16477,RIVAL,4
VR,16480,,5314
VR,16480,3LOGY,5812
VR,16481,,1008
VR,16481,CALLISTO 480,1014.9
VR,16485,,54
VR,16485,ROMULAN,131
VR,16492,,27
VR,16492,VASCO,21
VR,16498,,308
VR,16500,TRIBAL,0.78
VR,16501,,10
VR,16501,INSTRATA ELITE,1
VR,16506,FORZANET 75,0.12
VR,16509,,45
VR,16509,IBISCO,128.1
VR,16510,,27.6
VR,16510,ISONET T,1.31
VR,16523,,10.08
VR,16523,MISTER C,47.28
VR,16527,,149
VR,16527,TELLUS WP,24
VR,16529,ZERMAT SC,1
VR,16538,,3
VR,16542,LAOTTA,540
VR,16545,,120
VR,16545,COPRANTOL HI BIO 2.0,790
VR,16552,,2.98
VR,16562,,37845
VR,16562,DELAN PRO,27285
VR,16563,,5
VR,16563,DOROTRIN 25 EC,4088
VR,16564,MEXIRAM TRI HI BIO,140
VR,16565,,33.6
VR,16565,EXECUTIVE GOLD,12.7
VR,16566,,920
VR,16566,KUPPER 20 WG,60
VR,16567,,330
VR,16570,,5
VR,16570,SENCOR 600 SC,214
VR,16570,SENCOR 600 SC (venduto fino al 04/0,2
VR,16572,DAKOFAKA,103.3
VR,16573,FIGHTER,147
VR,16574,,4
VR,16575,TRIMMER 50 WG,0.04
VR,16577,,80
VR,16577,U46 COMBI DUO,1511
VR,16580,,750
VR,16580,VIPER ON,1315
VR,16596,SANIUM SL25 PFnPE,157.49
VR,16597,,203.5
VR,16597,SANIUM SL25 PFnPO,0.76
VR,16598,,200.8
VR,16598,SANIUM AL PFnPE,208.7
VR,16606,,1560
VR,16606,PHYTO SARCAN,1215
VR,16607,VEXTAMITRON 700 SC,750
VR,16608,FOSIKA,20
VR,16609,,4295
VR,16609,SAVIAL FORTE,1540
VR,16616,,862
VR,16616,VALLEY,1091
VR,16618,COLZA POWER PFnPE,21
VR,16624,,18
VR,16624,LUNA CARE,6
VR,16625,,1
VR,16625,MAINSPRING,0.8
VR,16630,NATUREN LIMEX PFnPE,953.45
VR,16632,,139
VR,16632,LUNA SENSATION,131.5
VR,16640,MAZA 4% SL,52
VR,16641,,73.92
VR,16641,RINIDI,36.08
VR,16643,,3792
VR,16643,SUCCESS GR,2244
VR,16645,KUDOS,30
VR,16654,,9
VR,16654,POLYVERSUM,60.2
VR,16657,,9715
VR,16657,CENTURY PRO,30916
VR,16658,,700
VR,16658,DAGONIS,2353
VR,16660,,44
VR,16660,ACTLET C,3920
VR,16663,,1200
VR,16663,ACTLET F,6015
VR,16667,,7626
VR,16667,REVOLUTION,18321
VR,16690,,2878.2
VR,16690,KESTREL,3470.25
VR,16694,,165
VR,16694,CHANON,200
VR,16698,,45
VR,16699,,11.6
VR,16699,RIMURON,0.8
VR,16701,,3.3
VR,16701,PLAZA,8.3
VR,16711,BUZIN,1590
VR,16732,,114
VR,16732,Tusal,29
VR,16734,T34 BIOCONTROL,6
VR,16742,,57
VR,16742,NEMGUARD SC,34
VR,16744,JOYSTICK,0.2
VR,16749,,17485
VR,16749,FOLPAN ENERGY,5890
VR,16751,,20
VR,16751,REQUIEM prime,130
VR,16754,SIMBA,97
VR,16763,SELTIMA,135
VR,16769,,42
VR,16769,VERIMARK,24.5
VR,16772,,40
VR,16772,AMYLO X LC,140
VR,16774,,0.02
VR,16776,,1274.59
VR,16776,ASSET FIVE,1404
VR,16779,TONALE,2062
VR,16780,,865
VR,16780,SERENADE ASO,1925
VR,16783,,2743
VR,16784,CUPROBEL TRI,470
VR,16785,GOLDWIND,13.7
VR,16787,,13858
VR,16787,CLINIC ST,18912
VR,16789,,15
VR,16790,,170
VR,16790,NORDOX ENERGY,882
VR,16792,PROFILE PLUS,98
VR,16793,NIMBUS 250 EC,10
VR,16797,DEMETRINA 25 EC,109
VR,16802,,233
VR,16802,ZYPAR,2721
VR,16803,BENTA 480 SL,58
VR,16813,,28.7
VR,16818,,740
VR,16818,FLUAZINOVA PLUS,1691
VR,16819,,631
VR,16819,NATUR BREAKER,106
VR,16820,,102
VR,16820,VALIANT FLASH,4464
VR,16828,,94.5
VR,16828,MAKURI MAX,234
VR,16830,FANDANGO 360 TF,5
VR,16831,GLIFENE BIOGRADE,17402
VR,16832,MARKATE PLUS 100 CS,52
VR,16833,PANTOX 360 SUPER,1495
VR,16835,,45
VR,16835,RAVANE PLUS 100 CS,167
VR,16836,,952
VR,16836,STALLION IT SYNC,1800
VR,16837,CONTOR,2.3
VR,16841,,20850
VR,16842,CUPRAVIT BIO ADVANCED,7514
VR,16843,,16470
VR,16846,,6
VR,16846,VESTICOR,433.6
VR,16857,SHORTTRACK,9
VR,16858,,16
VR,16858,KENJA,108
VR,16867,,1600
VR,16867,GLISTER STAR,3597
VR,16868,,60.5
VR,16870,DISCO,97
VR,16882,,87
VR,16882,PROPULSE,154
VR,16886,,669.25
VR,16886,CLOSER,1215.5
VR,16889,ELECTIS ZR WDG,30
VR,16891,CAPRENO,11
VR,16895,,11
VR,16902,,131
VR,16902,AVIATOR XPRO,165
VR,16904,KIDEKA 100 SC,2458
VR,16906,GHIBLI PLUS,135
VR,16921,"PROBEL 1,8",141
VR,16922,ABINE,16
VR,16923,CAELUM,830
VR,16925,WISH TOP,343
VR,16939,,2144
VR,16939,SARUMO,1106
VR,16945,,22.1
VR,16945,SERCADIS,184.9
VR,16946,,86
VR,16946,DARAMUN,1115
VR,16947,BRIONFLO 100 SC,246
VR,16950,,320
VR,16950,MANAMID 100 SC,881
VR,16951,,7
VR,16951,ESQUIVE WP,357
VR,16957,,1636
VR,16957,ZORVEC VINABRIA,3992
VR,16958,PROLIANT,0.2
VR,16963,AVENOX 240,25.75
VR,16968,,65
VR,16968,PENDINOVA,2
VR,16976,,5840
VR,16976,VITIKAPPA,3590
VR,16988,,150
VR,16988,NAIF,350
VR,16994,GRIMS DUO,5
VR,17003,,276
VR,17005,CLOMATE,32
VR,17006,,25
VR,17006,MONCUT,336
VR,17007,,5
VR,17007,ERADICOAT,5
VR,17008,,3
VR,17008,LALGUARD M52 OD,146
VR,17009,,1840
VR,17009,GLIFOCHEM,4140
VR,17010,TIXAL TRI,10
VR,17014,DELEGATE WDG,2
VR,17026,,790
VR,17026,DUPLOSAN SUPER,220
VR,17034,,23
VR,17034,HF-CALIBRA,51
VR,17038,,188
VR,17038,TUAREG NEW,2855
VR,17058,,7
VR,17058,ROMEO,285
VR,17059,VINTEC,1.8
VR,17060,DERBY,9
VR,17065,KAURITIL ULTRA WG,170
VR,17066,,23
VR,17066,PRAXIM,85
VR,17075,,137
VR,17075,MOVIDA,102.9
VR,17076,,591
VR,17076,GAZELLE,491
VR,17079,,960
VR,17079,FORCE EVO,9590
VR,17081,CUPROSSIL IDRO NEW 20 WG,3890
VR,17091,,740
VR,17091,CHAMP 20 WG,9030
VR,17094,ANTHEM EKO,11
VR,17099,ZAKEO 250 SC,62
VR,17112,,450
VR,17112,DIFCOR,91
VR,17113,MIKAL F,2538
VR,17115,,727
VR,17115,ZETROLA,1348
VR,17116,,383
VR,17116,ACTIVUS ME,796
VR,17118,,31.5
VR,17118,BIOACT PRIME DC,4.5
VR,17121,,1
VR,17122,,2300
VR,17122,IDROX 25 WG,2400
VR,17123,AVANA,20
VR,17125,,9
VR,17125,LOCK UP,64
VR,17128,JURA EC,230
VR,17129,,13110
VR,17129,COSAVET FLOW,170
VR,17130,,1600
VR,17130,FLOMILL,1000
VR,17142,AUGET WP,477
VR,17149,,334
VR,17149,AZ 250 SC,1
VR,17165,,341
VR,17165,WASAN,2
VR,17170,BELKAP EXTRA,21
VR,17178,,1961
VR,17178,TOTAL GREEN L,138
VR,17194,DICARINI,20.68
VR,17195,MAIZIUM,32.84
VR,17203,PETANCK SC,95
VR,17204,,941
VR,17204,CYPRUS 25 WG,50
VR,17205,CIDIAL,95
VR,17209,,119
VR,17209,DAVAI,637
VR,17211,GENKOTSU,227
VR,17212,ISERAN,3417
VR,17213,CHECKMATE PUFFER CM-PRO,13
VR,17217,,39.75
VR,17217,ARMICARB SPRAY PFnPE,232
VR,17224,,40
VR,17224,EkoOil S,110
VR,17234,,120
VR,17234,MAYA 70 WG,2.5
VR,17242,,1
VR,17242,NEXTER 10 SC,116
VR,17248,,564
VR,17248,ZORVEC VINABEL,202
VR,17254,,12.9
VR,17254,SIAGRAN ULTRA,9
VR,17259,,3554.33
VR,17259,DECIS TRAP OLIVO,8
VR,17261,POKER GEO,8440
VR,17264,ZOLFO LIQUIDO 80 SC,150
VR,17266,DELTAKILL EC,26
VR,17268,,1178
VR,17268,KUKI 70,2320
VR,17270,,97
VR,17270,ASCRA XPRO,578
VR,17272,,1213.5
VR,17272,SERIFEL,1802.5
VR,17273,,0
VR,17275,IPANEMA,2
VR,17275,NOTO CLASS,4
VR,17275,NOTO CLASS (IPANEMA),283
VR,17278,,196
VR,17278,KIDEKA,539
VR,17284,RODEO PLUS,14420
VR,17291,HARPUN,36
VR,17292,,86.75
VR,17293,,85
VR,17293,DIAGONAL,227
VR,17294,,7
VR,17294,ZORVEC EPICALTRIN,4.2
VR,17300,KINDRA,1
VR,17304,KAN-DOO,23
VR,17311,VINIFOL WDG,25
VR,17317,,214
VR,17317,NABUCCO,466.25
VR,17319,FOXPRO,42
VR,17320,SENIOR 75 WG,217
VR,17323,CONTENDER 800,300
VR,17325,BUTIK,48
VR,17327,SHERPA 0.8 MG,7392
VR,17337,,5
VR,17340,APHOX 50,6
VR,17344,DIPIRIL,554
VR,17346,,21
VR,17346,EXOSET 240 EC,1380
VR,17350,SONATA,40
VR,17353,,10
VR,17354,MURAL 480 SL,683
VR,17355,,1
VR,17358,,12
VR,17358,BLAISE ULTRA,42
VR,17360,,9550
VR,17360,MAGO,14997
VR,17366,,768
VR,17366,LOYANT 25 Neo EC,499.8
VR,17368,,3
VR,17369,ECOMIX,402
VR,17371,,1240
VR,17372,COPRANTOL 30 WG,5489
VR,17377,,1.14
VR,17377,REFINE SX,22.09
VR,17378,,22
VR,17387,WARDEN C,10
VR,17388,ACARELTE GOLD,394
VR,17389,SHARK PF,1
VR,17396,ORASO PRO,110
VR,17398,,4003
VR,17398,DOMITREL 400 CS,1617
VR,17402,BOTECTOR NEW,2
VR,17407,WINTECH,1300
VR,17409,XINTECH 50,183
VR,17410,DRONSAR,16
VR,17411,ATONIK,1
VR,17421,,126
VR,17421,AGRIZOLE 250,60
VR,17422,,6553
VR,17422,ENVITA SC,7377
VR,17427,TALISMAN 40 OD,1209
VR,17432,,1755
VR,17432,AGHARTA,56
VR,17435,,8707
VR,17435,RIDOMIL GOLD COMBI WG,24190
VR,17436,,972
VR,17436,WARDEN F,1818
VR,17438,DRIBBLING EC,23
VR,17441,EFFIELD SC,11
VR,17443,MICROSAP CU PLUS,374
VR,17451,,26
VR,17451,TEKKEN,405
VR,17454,,3098.2
VR,17454,ENCARIT,3380
VR,17455,PALIO,32
VR,17461,,707.25
VR,17461,ORONDIS,20
VR,17462,,5.75
VR,17469,,668.22
VR,17469,TAEGRO,285.16
VR,17470,,1910
VR,17470,LIMOCIDE,2986
VR,17471,,1167.9
VR,17472,,44
VR,17472,JADE,890
VR,17479,TRIBASIC FLOW NEW,10
VR,17496,,820
VR,17497,,957
VR,17497,CALDERA,6164
VR,17502,LINCE,337
VR,17506,,23.5
VR,17512,,100
VR,17512,DELTATHRIN,1607
VR,17523,LUMIX BIO,319
VR,17524,ALCOBAN,676
VR,17529,MEDOR 70 WDG,1
VR,17531,CLAY-M,2
VR,17532,CONTENDER PLUS,1665
VR,17533,WOLFRAM,1197
VR,17534,KEOPS,1.6
VR,17537,XADION,345
VR,17538,CORTO WG,172
VR,17541,CHANTICO,13
VR,17544,,30
VR,17544,KABUL,1159
VR,17549,SENPAI,400
VR,17551,CYPERFOR 100 EW,12
VR,17559,,1.94
VR,17572,SUBVERT,33.3
VR,17573,,9474
VR,17586,,203
VR,17586,AXIAL ONE,213
VR,17598,,504
VR,17598,AFINTO,133
VR,17600,INPUL,25
VR,17601,,994
VR,17601,ANDROMEDA,70
VR,17611,,154
VR,17611,POTCLEAN ULTRA 1G,28
VR,17612,,794.44
VR,17612,RABONA,35.25
VR,17613,MACUSOL,30
VR,17615,,480
VR,17615,WARDEN EVO,290
VR,17631,,2560
VR,17631,GRIFON EXTRA,140
VR,17634,,422
VR,17634,FRAXION,352
VR,17638,AZUMO 80 WG,55379
VR,17642,BUSSOLA WG BLU,1601
VR,17647,,1110
VR,17647,BOLTEX C,1120
VR,17650,IRONMAX PRO,460
VR,17651,,1215
VR,17651,METAREX ONE,2510
VR,17655,,297
VR,17656,BIOVIS,1
VR,17660,ACTIGAN EKO,268
VR,17661,,210
VR,17665,,287
VR,17665,PYRUS PRO,65
VR,17666,PROSARO PLUS,546
VR,17669,NISSORUN PLUS,100
VR,17671,,24
VR,17671,VENZAR SC,109
VR,17675,TUTATEC,0.69
VR,17676,,0.06
VR,17677,,165.6
VR,17677,BIOOtwin L+,0.17
VR,17680,,8
VR,17680,GALILEO,2476
VR,17682,,1
VR,17682,CASINO ROYALE,469
VR,17683,MALLEN,120
VR,17687,,1
VR,17687,ELTIRA,1290
VR,17689,,2
VR,17689,MOXYL MK,232
VR,17690,VANTEX,117
VR,17692,CURAME 25 WG GREEN,150
VR,17693,,11720
VR,17693,HATTRICK 30 WG,9397
VR,17697,SUPRACAFFARO FLOW,9120
VR,17698,,1350
VR,17698,ASSORAM ELITE 20 WDG,9100
VR,17699,IDROX 15,1100
VR,17726,,338.1
VR,17726,REXXAR,543.2
VR,17736,,2205
VR,17737,KIPE 50 SL,1450
VR,17743,SHALLOW,90
VR,17744,CHOUCAS,23
